36145.0,.,2018.0,좌측면,단어,KETI_SL_0000036145,가렵다
36564.0,.,2018.0,우측면,단어,KETI_SL_0000036564,가렵다
10588.0,11,2018.0,정면,단어,KETI_SL_0000010588,가슴
11007.0,11,2018.0,좌측면,단어,KETI_SL_0000011007,가슴
11426.0,11,2018.0,우측면,단어,KETI_SL_0000011426,가슴
11845.0,12,2018.0,정면,단어,KETI_SL_0000011845,가슴
12264.0,12,2018.0,좌측면,단어,KETI_SL_0000012264,가슴
12683.0,12,2018.0,우측면,단어,KETI_SL_0000012683,가슴
13102.0,13,2018.0,정면,단어,KETI_SL_0000013102,가슴
13521.0,13,2018.0,좌측면,단어,KETI_SL_0000013521,가슴
13940.0,13,2018.0,우측면,단어,KETI_SL_0000013940,가슴
14359.0,14,2018.0,정면,단어,KETI_SL_0000014359,가슴
14778.0,14,2018.0,좌측면,단어,KETI_SL_0000014778,가슴
15197.0,14,2018.0,우측면,단어,KETI_SL_0000015197,가슴
15616.0,15,2018.0,정면,단어,KETI_SL_0000015616,가슴
16035.0,15,2018.0,좌측면,단어,KETI_SL_0000016035,가슴
16454.0,15,2018.0,우측면,단어,KETI_SL_0000016454,가슴
16873.0,16,2018.0,정면,단어,KETI_SL_0000016873,가슴
17292.0,16,2018.0,좌측면,단어,KETI_SL_0000017292,가슴
17711.0,16,2018.0,우측면,단어,KETI_SL_0000017711,가슴
18130.0,17,2018.0,정면,단어,KETI_SL_0000018130,가슴
18549.0,17,2018.0,좌측면,단어,KETI_SL_0000018549,가슴
18968.0,17,2018.0,우측면,단어,KETI_SL_0000018968,가슴
19387.0,18,2018.0,정면,단어,KETI_SL_0000019387,가슴
19806.0,18,2018.0,좌측면,단어,KETI_SL_0000019806,가슴
20225.0,18,2018.0,우측면,단어,KETI_SL_0000020225,가슴
20644.0,19,2018.0,정면,단어,KETI_SL_0000020644,가슴
21063.0,19,2018.0,좌측면,단어,KETI_SL_0000021063,가슴
21482.0,19,2018.0,우측면,단어,KETI_SL_0000021482,가슴
21901.0,20,2018.0,정면,단어,KETI_SL_0000021901,가슴
22320.0,20,2018.0,좌측면,단어,KETI_SL_0000022320,가슴
22739.0,20,2018.0,우측면,단어,KETI_SL_0000022739,가슴
23158.0,21,2018.0,정면,단어,KETI_SL_0000023158,가슴
23577.0,21,2018.0,좌측면,단어,KETI_SL_0000023577,가슴
23996.0,21,2018.0,우측면,단어,KETI_SL_0000023996,가슴
24415.0,22,2018.0,정면,단어,KETI_SL_0000024415,가슴
24834.0,22,2018.0,좌측면,단어,KETI_SL_0000024834,가슴
25253.0,22,2018.0,우측면,단어,KETI_SL_0000025253,가슴
25672.0,23,2018.0,정면,단어,KETI_SL_0000025672,가슴
26091.0,23,2018.0,좌측면,단어,KETI_SL_0000026091,가슴
26510.0,23,2018.0,우측면,단어,KETI_SL_0000026510,가슴
26929.0,24,2018.0,정면,단어,KETI_SL_0000026929,가슴
27348.0,24,2018.0,좌측면,단어,KETI_SL_0000027348,가슴
27767.0,24,2018.0,우측면,단어,KETI_SL_0000027767,가슴
28186.0,25,2018.0,정면,단어,KETI_SL_0000028186,가슴
28605.0,25,2018.0,좌측면,단어,KETI_SL_0000028605,가슴
29024.0,25,2018.0,우측면,단어,KETI_SL_0000029024,가슴
29443.0,26,2018.0,정면,단어,KETI_SL_0000029443,가슴
29862.0,26,2018.0,좌측면,단어,KETI_SL_0000029862,가슴
30281.0,26,2018.0,우측면,단어,KETI_SL_0000030281,가슴
30700.0,27,2018.0,정면,단어,KETI_SL_0000030700,가슴
31119.0,27,2018.0,좌측면,단어,KETI_SL_0000031119,가슴
31538.0,27,2018.0,우측면,단어,KETI_SL_0000031538,가슴
31957.0,28,2018.0,정면,단어,KETI_SL_0000031957,가슴
32376.0,28,2018.0,좌측면,단어,KETI_SL_0000032376,가슴
32795.0,28,2018.0,우측면,단어,KETI_SL_0000032795,가슴
33214.0,29,2018.0,정면,단어,KETI_SL_0000033214,가슴
33633.0,29,2018.0,좌측면,단어,KETI_SL_0000033633,가슴
34052.0,29,2018.0,우측면,단어,KETI_SL_0000034052,가슴
34471.0,30,2018.0,정면,단어,KETI_SL_0000034471,가슴
34890.0,30,2018.0,좌측면,단어,KETI_SL_0000034890,가슴
35309.0,30,2018.0,우측면,단어,KETI_SL_0000035309,가슴
35728.0,.,2018.0,정면,단어,KETI_SL_0000035728,가슴
36147.0,.,2018.0,좌측면,단어,KETI_SL_0000036147,가슴
36566.0,.,2018.0,우측면,단어,KETI_SL_0000036566,가슴
10613.0,11,2018.0,정면,단어,KETI_SL_0000010613,부러지다
11032.0,11,2018.0,좌측면,단어,KETI_SL_0000011032,부러지다
11451.0,11,2018.0,우측면,단어,KETI_SL_0000011451,부러지다
11870.0,12,2018.0,정면,단어,KETI_SL_0000011870,부러지다
12289.0,12,2018.0,좌측면,단어,KETI_SL_0000012289,부러지다
12708.0,12,2018.0,우측면,단어,KETI_SL_0000012708,부러지다
13127.0,13,2018.0,정면,단어,KETI_SL_0000013127,부러지다
13546.0,13,2018.0,좌측면,단어,KETI_SL_0000013546,부러지다
13965.0,13,2018.0,우측면,단어,KETI_SL_0000013965,부러지다
14384.0,14,2018.0,정면,단어,KETI_SL_0000014384,부러지다
14803.0,14,2018.0,좌측면,단어,KETI_SL_0000014803,부러지다
15222.0,14,2018.0,우측면,단어,KETI_SL_0000015222,부러지다
15641.0,15,2018.0,정면,단어,KETI_SL_0000015641,부러지다
16060.0,15,2018.0,좌측면,단어,KETI_SL_0000016060,부러지다
16479.0,15,2018.0,우측면,단어,KETI_SL_0000016479,부러지다
16898.0,16,2018.0,정면,단어,KETI_SL_0000016898,부러지다
17317.0,16,2018.0,좌측면,단어,KETI_SL_0000017317,부러지다
17736.0,16,2018.0,우측면,단어,KETI_SL_0000017736,부러지다
18155.0,17,2018.0,정면,단어,KETI_SL_0000018155,부러지다
18574.0,17,2018.0,좌측면,단어,KETI_SL_0000018574,부러지다
18993.0,17,2018.0,우측면,단어,KETI_SL_0000018993,부러지다
19412.0,18,2018.0,정면,단어,KETI_SL_0000019412,부러지다
19831.0,18,2018.0,좌측면,단어,KETI_SL_0000019831,부러지다
20250.0,18,2018.0,우측면,단어,KETI_SL_0000020250,부러지다
20669.0,19,2018.0,정면,단어,KETI_SL_0000020669,부러지다
21088.0,19,2018.0,좌측면,단어,KETI_SL_0000021088,부러지다
21507.0,19,2018.0,우측면,단어,KETI_SL_0000021507,부러지다
21926.0,20,2018.0,정면,단어,KETI_SL_0000021926,부러지다
22345.0,20,2018.0,좌측면,단어,KETI_SL_0000022345,부러지다
22764.0,20,2018.0,우측면,단어,KETI_SL_0000022764,부러지다
23183.0,21,2018.0,정면,단어,KETI_SL_0000023183,부러지다
23602.0,21,2018.0,좌측면,단어,KETI_SL_0000023602,부러지다
24021.0,21,2018.0,우측면,단어,KETI_SL_0000024021,부러지다
24440.0,22,2018.0,정면,단어,KETI_SL_0000024440,부러지다
24859.0,22,2018.0,좌측면,단어,KETI_SL_0000024859,부러지다
25278.0,22,2018.0,우측면,단어,KETI_SL_0000025278,부러지다
25697.0,23,2018.0,정면,단어,KETI_SL_0000025697,부러지다
26116.0,23,2018.0,좌측면,단어,KETI_SL_0000026116,부러지다
26535.0,23,2018.0,우측면,단어,KETI_SL_0000026535,부러지다
26954.0,24,2018.0,정면,단어,KETI_SL_0000026954,부러지다
27373.0,24,2018.0,좌측면,단어,KETI_SL_0000027373,부러지다
27792.0,24,2018.0,우측면,단어,KETI_SL_0000027792,부러지다
28211.0,25,2018.0,정면,단어,KETI_SL_0000028211,부러지다
28630.0,25,2018.0,좌측면,단어,KETI_SL_0000028630,부러지다
29049.0,25,2018.0,우측면,단어,KETI_SL_0000029049,부러지다
29468.0,26,2018.0,정면,단어,KETI_SL_0000029468,부러지다
29887.0,26,2018.0,좌측면,단어,KETI_SL_0000029887,부러지다
30306.0,26,2018.0,우측면,단어,KETI_SL_0000030306,부러지다
30725.0,27,2018.0,정면,단어,KETI_SL_0000030725,부러지다
31144.0,27,2018.0,좌측면,단어,KETI_SL_0000031144,부러지다
31563.0,27,2018.0,우측면,단어,KETI_SL_0000031563,부러지다
31982.0,28,2018.0,정면,단어,KETI_SL_0000031982,부러지다
32401.0,28,2018.0,좌측면,단어,KETI_SL_0000032401,부러지다
32820.0,28,2018.0,우측면,단어,KETI_SL_0000032820,부러지다
33239.0,29,2018.0,정면,단어,KETI_SL_0000033239,부러지다
33658.0,29,2018.0,좌측면,단어,KETI_SL_0000033658,부러지다
34077.0,29,2018.0,우측면,단어,KETI_SL_0000034077,부러지다
34496.0,30,2018.0,정면,단어,KETI_SL_0000034496,부러지다
34915.0,30,2018.0,좌측면,단어,KETI_SL_0000034915,부러지다
35334.0,30,2018.0,우측면,단어,KETI_SL_0000035334,부러지다
35753.0,.,2018.0,정면,단어,KETI_SL_0000035753,부러지다
36172.0,.,2018.0,좌측면,단어,KETI_SL_0000036172,부러지다
36591.0,.,2018.0,우측면,단어,KETI_SL_0000036591,부러지다
10614.0,11,2018.0,정면,단어,KETI_SL_0000010614,골절
11033.0,11,2018.0,좌측면,단어,KETI_SL_0000011033,골절
11452.0,11,2018.0,우측면,단어,KETI_SL_0000011452,골절
11871.0,12,2018.0,정면,단어,KETI_SL_0000011871,골절
12290.0,12,2018.0,좌측면,단어,KETI_SL_0000012290,골절
12709.0,12,2018.0,우측면,단어,KETI_SL_0000012709,골절
13128.0,13,2018.0,정면,단어,KETI_SL_0000013128,골절
13547.0,13,2018.0,좌측면,단어,KETI_SL_0000013547,골절
13966.0,13,2018.0,우측면,단어,KETI_SL_0000013966,골절
14385.0,14,2018.0,정면,단어,KETI_SL_0000014385,골절
14804.0,14,2018.0,좌측면,단어,KETI_SL_0000014804,골절
15223.0,14,2018.0,우측면,단어,KETI_SL_0000015223,골절
15642.0,15,2018.0,정면,단어,KETI_SL_0000015642,골절
16061.0,15,2018.0,좌측면,단어,KETI_SL_0000016061,골절
16480.0,15,2018.0,우측면,단어,KETI_SL_0000016480,골절
16899.0,16,2018.0,정면,단어,KETI_SL_0000016899,골절
17318.0,16,2018.0,좌측면,단어,KETI_SL_0000017318,골절
17737.0,16,2018.0,우측면,단어,KETI_SL_0000017737,골절
18156.0,17,2018.0,정면,단어,KETI_SL_0000018156,골절
18575.0,17,2018.0,좌측면,단어,KETI_SL_0000018575,골절
18994.0,17,2018.0,우측면,단어,KETI_SL_0000018994,골절
19413.0,18,2018.0,정면,단어,KETI_SL_0000019413,골절
19832.0,18,2018.0,좌측면,단어,KETI_SL_0000019832,골절
20251.0,18,2018.0,우측면,단어,KETI_SL_0000020251,골절
20670.0,19,2018.0,정면,단어,KETI_SL_0000020670,골절
21089.0,19,2018.0,좌측면,단어,KETI_SL_0000021089,골절
21508.0,19,2018.0,우측면,단어,KETI_SL_0000021508,골절
21927.0,20,2018.0,정면,단어,KETI_SL_0000021927,골절
22346.0,20,2018.0,좌측면,단어,KETI_SL_0000022346,골절
22765.0,20,2018.0,우측면,단어,KETI_SL_0000022765,골절
23184.0,21,2018.0,정면,단어,KETI_SL_0000023184,골절
23603.0,21,2018.0,좌측면,단어,KETI_SL_0000023603,골절
24022.0,21,2018.0,우측면,단어,KETI_SL_0000024022,골절
24441.0,22,2018.0,정면,단어,KETI_SL_0000024441,골절
24860.0,22,2018.0,좌측면,단어,KETI_SL_0000024860,골절
25279.0,22,2018.0,우측면,단어,KETI_SL_0000025279,골절
25698.0,23,2018.0,정면,단어,KETI_SL_0000025698,골절
26117.0,23,2018.0,좌측면,단어,KETI_SL_0000026117,골절
26536.0,23,2018.0,우측면,단어,KETI_SL_0000026536,골절
26955.0,24,2018.0,정면,단어,KETI_SL_0000026955,골절
27374.0,24,2018.0,좌측면,단어,KETI_SL_0000027374,골절
27793.0,24,2018.0,우측면,단어,KETI_SL_0000027793,골절
28212.0,25,2018.0,정면,단어,KETI_SL_0000028212,골절
28631.0,25,2018.0,좌측면,단어,KETI_SL_0000028631,골절
29050.0,25,2018.0,우측면,단어,KETI_SL_0000029050,골절
29469.0,26,2018.0,정면,단어,KETI_SL_0000029469,골절
29888.0,26,2018.0,좌측면,단어,KETI_SL_0000029888,골절
30307.0,26,2018.0,우측면,단어,KETI_SL_0000030307,골절
30726.0,27,2018.0,정면,단어,KETI_SL_0000030726,골절
31145.0,27,2018.0,좌측면,단어,KETI_SL_0000031145,골절
31564.0,27,2018.0,우측면,단어,KETI_SL_0000031564,골절
31983.0,28,2018.0,정면,단어,KETI_SL_0000031983,골절
32402.0,28,2018.0,좌측면,단어,KETI_SL_0000032402,골절
32821.0,28,2018.0,우측면,단어,KETI_SL_0000032821,골절
33240.0,29,2018.0,정면,단어,KETI_SL_0000033240,골절
33659.0,29,2018.0,좌측면,단어,KETI_SL_0000033659,골절
34078.0,29,2018.0,우측면,단어,KETI_SL_0000034078,골절
34497.0,30,2018.0,정면,단어,KETI_SL_0000034497,골절
34916.0,30,2018.0,좌측면,단어,KETI_SL_0000034916,골절
35335.0,30,2018.0,우측면,단어,KETI_SL_0000035335,골절
35754.0,.,2018.0,정면,단어,KETI_SL_0000035754,골절
36173.0,.,2018.0,좌측면,단어,KETI_SL_0000036173,골절
36592.0,.,2018.0,우측면,단어,KETI_SL_0000036592,골절
10615.0,11,2018.0,정면,단어,KETI_SL_0000010615,탈골
11034.0,11,2018.0,좌측면,단어,KETI_SL_0000011034,탈골
11453.0,11,2018.0,우측면,단어,KETI_SL_0000011453,탈골
11872.0,12,2018.0,정면,단어,KETI_SL_0000011872,탈골
12291.0,12,2018.0,좌측면,단어,KETI_SL_0000012291,탈골
12710.0,12,2018.0,우측면,단어,KETI_SL_0000012710,탈골
13129.0,13,2018.0,정면,단어,KETI_SL_0000013129,탈골
13548.0,13,2018.0,좌측면,단어,KETI_SL_0000013548,탈골
13967.0,13,2018.0,우측면,단어,KETI_SL_0000013967,탈골
14386.0,14,2018.0,정면,단어,KETI_SL_0000014386,탈골
14805.0,14,2018.0,좌측면,단어,KETI_SL_0000014805,탈골
15224.0,14,2018.0,우측면,단어,KETI_SL_0000015224,탈골
15643.0,15,2018.0,정면,단어,KETI_SL_0000015643,탈골
16062.0,15,2018.0,좌측면,단어,KETI_SL_0000016062,탈골
16481.0,15,2018.0,우측면,단어,KETI_SL_0000016481,탈골
16900.0,16,2018.0,정면,단어,KETI_SL_0000016900,탈골
17319.0,16,2018.0,좌측면,단어,KETI_SL_0000017319,탈골
17738.0,16,2018.0,우측면,단어,KETI_SL_0000017738,탈골
18157.0,17,2018.0,정면,단어,KETI_SL_0000018157,탈골
18576.0,17,2018.0,좌측면,단어,KETI_SL_0000018576,탈골
18995.0,17,2018.0,우측면,단어,KETI_SL_0000018995,탈골
19414.0,18,2018.0,정면,단어,KETI_SL_0000019414,탈골
19833.0,18,2018.0,좌측면,단어,KETI_SL_0000019833,탈골
20252.0,18,2018.0,우측면,단어,KETI_SL_0000020252,탈골
20671.0,19,2018.0,정면,단어,KETI_SL_0000020671,탈골
21090.0,19,2018.0,좌측면,단어,KETI_SL_0000021090,탈골
21509.0,19,2018.0,우측면,단어,KETI_SL_0000021509,탈골
21928.0,20,2018.0,정면,단어,KETI_SL_0000021928,탈골
22347.0,20,2018.0,좌측면,단어,KETI_SL_0000022347,탈골
22766.0,20,2018.0,우측면,단어,KETI_SL_0000022766,탈골
23185.0,21,2018.0,정면,단어,KETI_SL_0000023185,탈골
23604.0,21,2018.0,좌측면,단어,KETI_SL_0000023604,탈골
24023.0,21,2018.0,우측면,단어,KETI_SL_0000024023,탈골
24442.0,22,2018.0,정면,단어,KETI_SL_0000024442,탈골
24861.0,22,2018.0,좌측면,단어,KETI_SL_0000024861,탈골
25280.0,22,2018.0,우측면,단어,KETI_SL_0000025280,탈골
25699.0,23,2018.0,정면,단어,KETI_SL_0000025699,탈골
26118.0,23,2018.0,좌측면,단어,KETI_SL_0000026118,탈골
26537.0,23,2018.0,우측면,단어,KETI_SL_0000026537,탈골
26956.0,24,2018.0,정면,단어,KETI_SL_0000026956,탈골
27375.0,24,2018.0,좌측면,단어,KETI_SL_0000027375,탈골
27794.0,24,2018.0,우측면,단어,KETI_SL_0000027794,탈골
28213.0,25,2018.0,정면,단어,KETI_SL_0000028213,탈골
28632.0,25,2018.0,좌측면,단어,KETI_SL_0000028632,탈골
29051.0,25,2018.0,우측면,단어,KETI_SL_0000029051,탈골
29470.0,26,2018.0,정면,단어,KETI_SL_0000029470,탈골
29889.0,26,2018.0,좌측면,단어,KETI_SL_0000029889,탈골
30308.0,26,2018.0,우측면,단어,KETI_SL_0000030308,탈골
30727.0,27,2018.0,정면,단어,KETI_SL_0000030727,탈골
31146.0,27,2018.0,좌측면,단어,KETI_SL_0000031146,탈골
31565.0,27,2018.0,우측면,단어,KETI_SL_0000031565,탈골
31984.0,28,2018.0,정면,단어,KETI_SL_0000031984,탈골
32403.0,28,2018.0,좌측면,단어,KETI_SL_0000032403,탈골
32822.0,28,2018.0,우측면,단어,KETI_SL_0000032822,탈골
33241.0,29,2018.0,정면,단어,KETI_SL_0000033241,탈골
33660.0,29,2018.0,좌측면,단어,KETI_SL_0000033660,탈골
34079.0,29,2018.0,우측면,단어,KETI_SL_0000034079,탈골
34498.0,30,2018.0,정면,단어,KETI_SL_0000034498,탈골
34917.0,30,2018.0,좌측면,단어,KETI_SL_0000034917,탈골
35336.0,30,2018.0,우측면,단어,KETI_SL_0000035336,탈골
35755.0,.,2018.0,정면,단어,KETI_SL_0000035755,탈골
36174.0,.,2018.0,좌측면,단어,KETI_SL_0000036174,탈골
36593.0,.,2018.0,우측면,단어,KETI_SL_0000036593,탈골
10630.0,11,2018.0,정면,단어,KETI_SL_0000010630,귀
11049.0,11,2018.0,좌측면,단어,KETI_SL_0000011049,귀
11468.0,11,2018.0,우측면,단어,KETI_SL_0000011468,귀
11887.0,12,2018.0,정면,단어,KETI_SL_0000011887,귀
12306.0,12,2018.0,좌측면,단어,KETI_SL_0000012306,귀
12725.0,12,2018.0,우측면,단어,KETI_SL_0000012725,귀
13144.0,13,2018.0,정면,단어,KETI_SL_0000013144,귀
13563.0,13,2018.0,좌측면,단어,KETI_SL_0000013563,귀
13982.0,13,2018.0,우측면,단어,KETI_SL_0000013982,귀
14401.0,14,2018.0,정면,단어,KETI_SL_0000014401,귀
14820.0,14,2018.0,좌측면,단어,KETI_SL_0000014820,귀
15239.0,14,2018.0,우측면,단어,KETI_SL_0000015239,귀
15658.0,15,2018.0,정면,단어,KETI_SL_0000015658,귀
16077.0,15,2018.0,좌측면,단어,KETI_SL_0000016077,귀
16496.0,15,2018.0,우측면,단어,KETI_SL_0000016496,귀
16915.0,16,2018.0,정면,단어,KETI_SL_0000016915,귀
17334.0,16,2018.0,좌측면,단어,KETI_SL_0000017334,귀
17753.0,16,2018.0,우측면,단어,KETI_SL_0000017753,귀
18172.0,17,2018.0,정면,단어,KETI_SL_0000018172,귀
18591.0,17,2018.0,좌측면,단어,KETI_SL_0000018591,귀
19010.0,17,2018.0,우측면,단어,KETI_SL_0000019010,귀
19429.0,18,2018.0,정면,단어,KETI_SL_0000019429,귀
19848.0,18,2018.0,좌측면,단어,KETI_SL_0000019848,귀
20267.0,18,2018.0,우측면,단어,KETI_SL_0000020267,귀
20686.0,19,2018.0,정면,단어,KETI_SL_0000020686,귀
21105.0,19,2018.0,좌측면,단어,KETI_SL_0000021105,귀
21524.0,19,2018.0,우측면,단어,KETI_SL_0000021524,귀
21943.0,20,2018.0,정면,단어,KETI_SL_0000021943,귀
22362.0,20,2018.0,좌측면,단어,KETI_SL_0000022362,귀
22781.0,20,2018.0,우측면,단어,KETI_SL_0000022781,귀
23200.0,21,2018.0,정면,단어,KETI_SL_0000023200,귀
23619.0,21,2018.0,좌측면,단어,KETI_SL_0000023619,귀
24038.0,21,2018.0,우측면,단어,KETI_SL_0000024038,귀
24457.0,22,2018.0,정면,단어,KETI_SL_0000024457,귀
24876.0,22,2018.0,좌측면,단어,KETI_SL_0000024876,귀
25295.0,22,2018.0,우측면,단어,KETI_SL_0000025295,귀
25714.0,23,2018.0,정면,단어,KETI_SL_0000025714,귀
26133.0,23,2018.0,좌측면,단어,KETI_SL_0000026133,귀
26552.0,23,2018.0,우측면,단어,KETI_SL_0000026552,귀
26971.0,24,2018.0,정면,단어,KETI_SL_0000026971,귀
27390.0,24,2018.0,좌측면,단어,KETI_SL_0000027390,귀
27809.0,24,2018.0,우측면,단어,KETI_SL_0000027809,귀
28228.0,25,2018.0,정면,단어,KETI_SL_0000028228,귀
28647.0,25,2018.0,좌측면,단어,KETI_SL_0000028647,귀
29066.0,25,2018.0,우측면,단어,KETI_SL_0000029066,귀
29485.0,26,2018.0,정면,단어,KETI_SL_0000029485,귀
29904.0,26,2018.0,좌측면,단어,KETI_SL_0000029904,귀
30323.0,26,2018.0,우측면,단어,KETI_SL_0000030323,귀
30742.0,27,2018.0,정면,단어,KETI_SL_0000030742,귀
31161.0,27,2018.0,좌측면,단어,KETI_SL_0000031161,귀
31580.0,27,2018.0,우측면,단어,KETI_SL_0000031580,귀
31999.0,28,2018.0,정면,단어,KETI_SL_0000031999,귀
32418.0,28,2018.0,좌측면,단어,KETI_SL_0000032418,귀
32837.0,28,2018.0,우측면,단어,KETI_SL_0000032837,귀
33256.0,29,2018.0,정면,단어,KETI_SL_0000033256,귀
33675.0,29,2018.0,좌측면,단어,KETI_SL_0000033675,귀
34094.0,29,2018.0,우측면,단어,KETI_SL_0000034094,귀
34513.0,30,2018.0,정면,단어,KETI_SL_0000034513,귀
34932.0,30,2018.0,좌측면,단어,KETI_SL_0000034932,귀
35351.0,30,2018.0,우측면,단어,KETI_SL_0000035351,귀
35770.0,.,2018.0,정면,단어,KETI_SL_0000035770,귀
36189.0,.,2018.0,좌측면,단어,KETI_SL_0000036189,귀
36608.0,.,2018.0,우측면,단어,KETI_SL_0000036608,귀
10635.0,11,2018.0,정면,단어,KETI_SL_0000010635,기절
11054.0,11,2018.0,좌측면,단어,KETI_SL_0000011054,기절
11473.0,11,2018.0,우측면,단어,KETI_SL_0000011473,기절
11892.0,12,2018.0,정면,단어,KETI_SL_0000011892,기절
12311.0,12,2018.0,좌측면,단어,KETI_SL_0000012311,기절
12730.0,12,2018.0,우측면,단어,KETI_SL_0000012730,기절
13149.0,13,2018.0,정면,단어,KETI_SL_0000013149,기절
13568.0,13,2018.0,좌측면,단어,KETI_SL_0000013568,기절
13987.0,13,2018.0,우측면,단어,KETI_SL_0000013987,기절
14406.0,14,2018.0,정면,단어,KETI_SL_0000014406,기절
14825.0,14,2018.0,좌측면,단어,KETI_SL_0000014825,기절
15244.0,14,2018.0,우측면,단어,KETI_SL_0000015244,기절
15663.0,15,2018.0,정면,단어,KETI_SL_0000015663,기절
16082.0,15,2018.0,좌측면,단어,KETI_SL_0000016082,기절
16501.0,15,2018.0,우측면,단어,KETI_SL_0000016501,기절
16920.0,16,2018.0,정면,단어,KETI_SL_0000016920,기절
17339.0,16,2018.0,좌측면,단어,KETI_SL_0000017339,기절
17758.0,16,2018.0,우측면,단어,KETI_SL_0000017758,기절
18177.0,17,2018.0,정면,단어,KETI_SL_0000018177,기절
18596.0,17,2018.0,좌측면,단어,KETI_SL_0000018596,기절
19015.0,17,2018.0,우측면,단어,KETI_SL_0000019015,기절
19434.0,18,2018.0,정면,단어,KETI_SL_0000019434,기절
